ID,ID_Alf,Año,Codigo_Departamento,Departamento,Codigo_Municipio_Alf,Codigo_Municipio,Municipio,Territorios_Funcionales,PESS,Tamaño_Municipio,Poblacion,Poblacion_Hombres,Poblacion_Mujeres,Homicidios_PNC,Hom_Multiple,Amenazas,Privacion_Libertad_PNC,Homicidios_Fuego_IML,Homicidios_IML,Homicidios_Mujeres_IML,Lesiones_IML,Lesiones_Mujeres_IML,Lesiones_Hombres,Lesiones_Fuego_IML,Violacion_IML,Vsexual_IML,Violacion_Mujeres_IML,Robo_Hombres_FGR,Robo_Mujeres_FGR,Robo_FGR,Extorsion_FGR,Ingresos_Tasas,Deflactor,Ingresos_Real,ingreso_real_hab,Consumo_KW,Consumo_KW_hab,Pobreza_FISDL,Homicidios_Habitantes,Amenazas_Habitantes,Privacion_Habitantes,Lesiones_Habitantes,Vsexual_Habitantes,Robo_Habitantes,Extorsion_Habitantes
4292008,04292008,2008,4,CHALATENANGO,0429,429,SAN LUIS DEL CARMEN,,No Pertenece,Pequeño,1168,,,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,12779.42,88.3,14472.72933182333,12.39103507995606,371827.18,318.3451843261719,65.8,0,0,0,428.08218,0,0,0
4302008,04302008,2008,4,CHALATENANGO,0430,430,SAN MIGUEL DE MERCEDES,,No Pertenece,Pequeño,2529,,,0,0,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,15364.56,88.3,17400.40770101925,6.880351066589356,578371.47,228.6957244873047,56.1,0,39.541321,0,158.16528,0,0,0
4312008,04312008,2008,4,CHALATENANGO,0431,431,SAN RAFAEL,,No Pertenece,Pequeño,4347,,,1,0,3,0,0,1,0,9,3,6,0,0,0,0,0,0,1,0,28588.54,88.3,32376.60249150623,7.448033809661865,1687476.54,388.193359375,47.8,23.004372,69.013115,0,207.03934,0,23.004372,0
4322008,04322008,2008,4,CHALATENANGO,0432,432,SANTA RITA,,No Pertenece,Pequeño,6169,,,0,0,4,0,0,0,0,8,5,3,1,1,2,1,0,0,1,1,9999.31,88.3,11324.24688561722,1.835669755935669,1658237.44,268.8016662597656,41.9,0,64.840332,0,129.68066,32.420166,16.210083,16.210083
4332008,04332008,2008,4,CHALATENANGO,0433,433,TEJUTLA,,No Pertenece,Mediano,13937,,,5,2,16,1,3,4,0,39,14,25,0,5,6,4,0,0,1,2,76214.12,88.3,86312.70668176671,6.19306230545044,6625381.359999999,475.3807373046875,46.2,28.700581,114.80232,7.1751451,279.83066,43.050873,7.1751451,14.35029
5012008,05012008,2008,5,LA LIBERTAD,0501,501,ANTIGUO CUSCATLAN,14,No Pertenece,Grande,37029,,,7,0,37,2,5,6,1,43,16,27,2,4,5,4,1,5,18,7,4327878.72,88.3,4901334.903737259,132.3647613525391,273768554.35,7393.35546875,10.6,16.203516,99.921684,5.4011722,116.1252,13.50293,48.61055,18.904102
5022008,05022008,2008,5,LA LIBERTAD,0502,502,CIUDAD ARCE,,No Pertenece,Grande,65699,,,44,4,37,1,34,44,3,68,21,47,2,14,24,14,2,0,5,4,303658.4,88.3,343893.9977349944,5.234386920928955,93152448.50143451,1417.867065429688,25.8,66.972099,56.317448,1.5220932,103.50233,36.530235,7.610466,6.0883727
5032008,05032008,2008,5,LA LIBERTAD,0503,503,COLON,6,Pertenece,Muy Grande,107448,,,136,11,71,8,111,136,6,147,75,72,13,33,46,31,5,1,11,8,710983.97,88.3,805191.3590033975,7.493777275085449,118761982.8414422,1105.297241210938,26.7,126.57285,66.078476,7.4454622,136.81036,42.811405,10.237511,7.4454622
5042008,05042008,2008,5,LA LIBERTAD,0504,504,COMASAGUA,,No Pertenece,Mediano,12706,,,3,2,9,1,4,4,0,10,1,9,2,7,9,7,1,1,7,0,45287.3,88.3,51287.99546998867,4.03651762008667,2558617,201.3707733154297,60.2,31.48119,70.83268,7.8702974,78.702972,70.83268,55.092083,0
5052008,05052008,2008,5,LA LIBERTAD,0505,505,CHILTIUPAN,,No Pertenece,Mediano,11712,,,5,0,7,1,4,5,0,14,6,8,1,3,5,3,2,0,3,0,60955.99,88.3,69032.83125707814,5.894196510314941,2180512,186.1775970458984,55.2,42.691257,59.767761,8.5382509,119.53552,42.691257,25.614754,0
5062008,05062008,2008,5,LA LIBERTAD,0506,506,HUIZUCAR,14,No Pertenece,Mediano,15682,,,5,0,7,0,4,5,0,10,4,6,2,4,8,2,2,0,5,0,31511.18,88.3,35686.50056625142,2.275634527206421,2127400,135.6587219238281,50.1,31.883688,44.637165,0,63.767376,51.013901,31.883688,0
5072008,05072008,2008,5,LA LIBERTAD,0507,507,JAYAQUE,,No Pertenece,Mediano,11868,,,9,0,5,0,9,9,0,26,10,16,0,4,6,3,0,0,1,0,62500.32,88.3,70781.78935447338,5.96408748626709,11750817,990.1261596679688,37.6,75.834175,42.130096,0,219.07651,50.556118,8.4260197,0
5082008,05082008,2008,5,LA LIBERTAD,0508,508,JICALAPA,,No Pertenece,Pequeño,5532,,,2,0,4,0,0,1,0,12,4,8,0,2,4,2,0,0,1,0,13486.42,88.3,15273.40883352208,2.760919809341431,1094875,197.9166717529297,63.9,18.076645,72.30658,0,216.91974,72.30658,18.076645,0
5092008,05092008,2008,5,LA LIBERTAD,0509,509,LA LIBERTAD,,Pertenece,Grande,38913,,,36,7,77,2,28,37,6,127,39,88,5,23,49,20,6,3,52,39,399667.4,88.3,452624.4620611552,11.63170337677002,24059391,618.2867431640625,41.7,95.083908,197.87732,5.1396704,326.36908,125.92193,133.63144,100.22358
5102008,05102008,2008,5,LA LIBERTAD,0510,510,NUEVO CUSCATLAN,14,No Pertenece,Pequeño,7553,,,3,0,1,0,2,3,0,8,6,2,0,1,4,1,0,0,0,0,214981.93,88.3,243467.644394111,32.23456192016602,11945873,1581.606323242188,40.4,39.719318,13.239772,0,105.91817,52.959087,0,0
5112008,05112008,2008,5,LA LIBERTAD,0511,511,SANTA TECLA,14,Pertenece,Muy Grande,131901,,,35,2,129,6,28,36,7,245,112,133,12,23,67,21,20,7,56,33,5425713.86,88.3,6144636.308040771,46.58521270751953,182997023.11,1387.381591796875,18.2,27.293198,97.800621,4.5488663,185.74538,50.795673,42.456085,25.018764
5122008,05122008,2008,5,LA LIBERTAD,0512,512,QUEZALTEPEQUE,,Pertenece,Grande,56734,,,81,8,50,0,74,81,8,53,27,26,3,18,34,14,3,0,7,5,812330.39,88.3,919966.4665911666,16.21543502807617,85066494.83870968,1499.391845703125,30.3,142.77153,88.130577,0,93.418411,59.928791,12.338281,8.8130579
5132008,05132008,2008,5,LA LIBERTAD,0513,513,SACACOYO,6,No Pertenece,Mediano,13435,,,25,0,5,0,15,23,1,18,6,12,1,4,9,3,1,0,2,2,102240.51,88.3,115787.6670441676,8.618359565734863,16893946.78,1257.457885742188,35.4,171.19464,37.216225,0,133.97841,66.989204,14.886491,14.886491
5142008,05142008,2008,5,LA LIBERTAD,0514,514,SAN JOSE VILLANUEVA,14,No Pertenece,Mediano,14974,,,9,2,4,0,7,8,0,15,6,9,0,5,12,5,1,0,2,1,66027.31,88.3,74776.1155152888,4.993730068206787,5297650,353.7899169921875,41.1,53.425938,26.712969,0,100.17364,80.138908,13.356484,6.6782422
5152008,05152008,2008,5,LA LIBERTAD,0515,515,SAN JUAN OPICO,6,Pertenece,Grande,80648,,,67,5,73,4,59,66,5,70,26,44,6,23,49,22,5,0,11,4,257402.49,88.3,291509.0486976217,3.614584922790527,137257347.6817984,1701.93115234375,33.9,81.83712,90.516815,4.9598255,86.796944,60.757862,13.63952,4.9598255
5162008,05162008,2008,5,LA LIBERTAD,0516,516,SAN MATIAS,,No Pertenece,Pequeño,7854,,,4,2,7,0,4,4,0,7,3,4,0,4,4,3,0,0,0,0,33123.41,88.3,37512.35560588902,4.776210308074951,2145713,273.2000122070313,51.3,50.929462,89.126556,0,89.126556,50.929462,0,0
5172008,05172008,2008,5,LA LIBERTAD,0517,517,SAN PABLO TACACHICO,,No Pertenece,Mediano,21898,,,7,2,12,1,6,8,2,19,6,13,1,6,9,5,1,0,1,2,109610.98,88.3,124134.745186863,5.668770790100098,5860115,267.6095886230469,51.6,36.533016,54.799526,4.566627,86.765915,41.099644,4.566627,9.1332541
5182008,05182008,2008,5,LA LIBERTAD,0518,518,TAMANIQUE,,No Pertenece,Mediano,14682,,,4,0,15,0,4,4,0,19,9,10,1,4,5,3,1,1,4,4,70773.03999999999,88.3,80150.66817667043,5.459111213684082,4708745,320.7155151367188,57.1,27.244246,102.16592,0,129.41016,34.055305,27.244246,27.244246
5192008,05192008,2008,5,LA LIBERTAD,0519,519,TALNIQUE,,No Pertenece,Pequeño,8936,,,4,0,4,0,4,4,1,15,9,6,2,2,7,2,0,0,0,0,36202.4,88.3,40999.32049830125,4.588106632232666,2870621,321.2422790527344,45.4,44.762756,44.762756,0,167.86034,78.334824,0,0
5202008,05202008,2008,5,LA LIBERTAD,0520,520,TEOTEPEQUE,,No Pertenece,Mediano,13214,,,4,0,2,1,4,5,0,15,3,12,1,2,8,2,3,0,4,0,29715.24,88.3,33652.59343148358,2.546737909317017,2270212,171.8035430908203,58.5,37.838657,15.135463,7.5677314,113.51597,60.541851,30.270926,0
5212008,05212008,2008,5,LA LIBERTAD,0521,521,TEPECOYO,6,No Pertenece,Mediano,15445,,,5,2,3,0,3,6,2,14,4,10,1,3,4,2,0,0,0,0,48916.06,88.3,55397.57644394111,3.586764335632324,2322263,150.3569488525391,54.5,38.847523,19.423761,0,90.644218,25.89835,0,0
5222008,05222008,2008,5,LA LIBERTAD,0522,522,ZARAGOZA,14,Pertenece,Grande,25029,,,10,0,17,0,7,10,1,62,30,32,0,9,19,7,0,1,21,10,105620.13,88.3,119615.0962627407,4.779060363769531,13716957,548.0425415039063,38.9,39.953655,67.921211,0,247.71265,75.911942,83.902672,39.953655
6012008,06012008,2008,6,SAN SALVADOR,0601,601,AGUILARES,,Pertenece,Mediano,22978,,,10,2,6,1,7,9,2,13,3,10,1,6,6,5,4,0,7,11,335623.95,88.3,380095.073612684,16.54169464111328,13009219.68,566.1597900390625,42.7,39.1679,26.111933,4.3519888,56.575855,26.111933,30.463923,47.871876
6022008,06022008,2008,6,SAN SALVADOR,0602,602,APOPA,14,Pertenece,Muy Grande,145318,,,109,9,53,2,85,115,23,100,51,49,5,64,91,51,20,4,55,66,2605056.43,88.3,2950233.782559457,20.30191612243652,120437541.1826277,828.7861328125,30.2,79.136787,36.471737,1.376292,68.814598,62.621284,37.84803,45.417637
6032008,06032008,2008,6,SAN SALVADOR,0603,603,AYUTUXTEPEQUE,14,Pertenece,Grande,38250,,,18,0,38,0,19,21,5,22,12,10,3,10,25,10,0,0,1,3,504896.31,88.3,571796.5005662515,14.9489278793335,16827851.55,439.9438171386719,25.1,54.901962,99.346405,0,57.516338,65.359474,2.6143792,7.8431373
6042008,06042008,2008,6,SAN SALVADOR,0604,604,CUSCATANCINGO,14,Pertenece,Grande,72469,,,43,6,23,2,36,42,4,60,41,19,2,25,61,21,3,0,7,9,998530.3100000001,88.3,1130838.403171008,15.60444355010986,26038516.45999999,359.3055725097656,27.5,57.955814,31.737709,2.7598007,82.794022,84.17392,9.6593027,12.419104
6052008,06052008,2008,6,SAN SALVADOR,0605,605,EL PAISNAL,,No Pertenece,Mediano,15533,,,14,2,4,0,9,13,4,6,2,4,0,0,0,0,0,0,0,2,72802.17999999999,88.3,82448.67497168742,5.307968616485596,10820338.75,696.603271484375,44.7,83.69278,25.751625,0,38.627438,0,0,12.875813
6062008,06062008,2008,6,SAN SALVADOR,0606,606,GUAZAPA,,Pertenece,Mediano,24844,,,18,0,10,0,15,18,4,8,3,5,2,7,12,6,1,0,4,2,102373.37,88.3,115938.1313703284,4.666645050048828,13377340.27,538.4535522460938,41.3,72.452103,40.251167,0,32.200935,48.301399,16.100468,8.0502338
6072008,06072008,2008,6,SAN SALVADOR,0607,607,ILOPANGO,14,Pertenece,Muy Grande,113978,,,66,10,44,5,54,75,9,49,24,25,2,25,53,23,24,5,67,42,2160379.84,88.3,2446636.285390714,21.46586418151856,214066691.7,1878.140502929688,24.2,65.80217,38.603943,4.3868113,42.990753,46.500202,58.783276,36.849216
6082008,06082008,2008,6,SAN SALVADOR,0608,608,MEJICANOS,14,Pertenece,Muy Grande,150986,,,63,14,157,3,48,61,7,142,77,65,1,85,161,70,9,5,20,30,3206662.5,88.3,3631554.3601359,24.05225944519043,93203246.55999996,617.2973022460938,18.7,40.401096,103.98315,1.9869392,94.048454,106.6324,13.246262,19.869392
6092008,06092008,2008,6,SAN SALVADOR,0609,609,NEJAPA,14,Pertenece,Grande,31824,,,24,2,10,0,16,21,0,14,5,9,0,6,11,5,2,0,4,5,525343.59,88.3,594953.1030577577,18.69510841369629,27042607.77350676,849.755126953125,37.3,65.98793,31.422825,0,43.991955,34.565109,12.56913,15.711412
6102008,06102008,2008,6,SAN SALVADOR,0610,610,PANCHIMALCO,,Pertenece,Grande,44668,,,23,0,32,2,16,24,2,13,7,6,2,7,18,6,5,0,12,9,98422.67999999999,88.3,111463.9637599094,2.495387315750122,11462821,256.6226501464844,41.6,53.72974,71.639656,4.4774785,29.103609,40.297306,26.86487,20.148653
6112008,06112008,2008,6,SAN SALVADOR,0611,611,ROSARIO DE MORA,,No Pertenece,Mediano,12449,,,20,0,3,2,17,18,2,15,10,5,0,4,6,4,0,0,2,1,25229.85,88.3,28572.87655719139,2.295194625854492,1692859,135.9835357666016,52.9,144.58992,24.098322,16.065548,120.49161,48.196644,16.065548,8.032774
6122008,06122008,2008,6,SAN SALVADOR,0612,612,SAN MARCOS ,14,Pertenece,Grande,68407,,,34,4,60,3,30,36,4,66,35,31,1,40,69,39,9,1,25,21,1028964.29,88.3,1165304.971687429,17.03487968444824,53682993.5,784.7587890625,31.1,52.626194,87.71032,4.3855162,96.481354,100.86687,36.545967,30.698612
6132008,06132008,2008,6,SAN SALVADOR,0613,613,SAN MARTIN,14,Pertenece,Grande,80425,,,64,0,33,2,48,62,7,27,17,10,0,15,24,13,7,1,39,90,1174143.48,88.3,1329720.815402039,16.53367424011231,35220385.78000001,437.9283142089844,29.9,77.090454,41.032017,2.486789,33.571651,29.841467,48.492386,111.9055
6142008,06142008,2008,6,SAN SALVADOR,0614,614,SAN SALVADOR,14,Pertenece,Muy Grande,329419,,,240,24,600,114,203,244,27,510,239,271,16,158,268,145,900,314,1416,210,27449191.53,88.3,31086287.12344281,94.36701202392578,935046602.8299992,2838.471923828125,21.8,74.069801,182.13885,34.606384,154.81802,81.355354,429.84769,63.7486
6152008,06152008,2008,6,SAN SALVADOR,0615,615,SANTIAGO TEXACUANGOS,,No Pertenece,Mediano,21043,,,13,4,10,0,13,13,0,13,7,6,1,4,9,3,2,0,4,2,158363.35,88.3,179346.9422423556,8.522878646850586,12845131.64,610.4230346679688,27.6,61.778263,47.52174,0,61.778263,42.769566,19.008696,9.5043478
6162008,06162008,2008,6,SAN SALVADOR,0616,616,SANTO TOMAS,14,Pertenece,Grande,27522,,,12,4,15,0,11,11,0,11,6,5,0,10,15,10,6,2,14,6,189692.31,88.3,214827.0781426954,7.805649280548096,8908564,323.6888427734375,23.3,39.968025,54.501854,0,39.968025,54.501854,50.868397,21.800741
6172008,06172008,2008,6,SAN SALVADOR,0617,617,SOYAPANGO,14,Pertenece,Muy Grande,262950,,,137,6,88,11,120,138,10,135,72,63,14,103,175,90,36,18,155,69,6136712.43,88.3,6949844.201585504,26.43028831481934,304666923.9899998,1158.649658203125,20.5,52.481461,33.466438,4.1833048,51.340561,66.552574,58.946568,26.24073
6182008,06182008,2008,6,SAN SALVADOR,0618,618,TONACATEPEQUE,14,Pertenece,Muy Grande,102108,,,64,6,20,0,44,58,12,35,22,13,2,20,37,17,2,2,17,8,671531.4399999999,88.3,760511.2570781427,7.448106288909912,28993085.7,283.9452819824219,25.7,56.802601,19.587105,0,34.277431,36.236141,16.649038,7.8348417
6192008,06192008,2008,6,SAN SALVADOR,0619,619,CIUDAD DELGADO,14,No Pertenece,Muy Grande,129241,,,69,8,85,5,50,62,9,55,34,21,1,41,69,35,5,4,23,11,1252762.38,88.3,1418756.942242356,10.97760772705078,49247118.04000001,381.0487365722656,30.6,47.972393,65.7686,3.8687413,42.556156,53.38863,17.796209,8.5112314
7012008,07012008,2008,7,CUSCATLAN,0701,701,CANDELARIA,,No Pertenece,Mediano,10413,,,3,0,7,0,3,3,0,13,5,8,4,6,9,5,0,0,2,2,15184.27,88.3,17196.22876557192,1.651419281959534,1750871,168.1428070068359,52.3,28.810141,67.223663,0,124.84395,86.43042,19.20676,19.20676
7022008,07022008,2008,7,CUSCATLAN,0702,702,COJUTEPEQUE,10,Pertenece,Grande,52095,,,49,15,84,4,42,49,5,135,53,82,8,17,39,17,2,1,24,23,1002978.95,88.3,1135876.500566251,21.80394554138184,20696748.52,397.28857421875,33,94.058929,161.24388,7.6782799,259.14194,74.863228,46.069679,44.150112
7032008,07032008,2008,7,CUSCATLAN,0703,703,EL CARMEN CUSCA,10,No Pertenece,Mediano,13878,,,8,0,10,0,4,7,0,30,9,21,0,8,11,8,0,0,4,0,28345.75,88.3,32101.64212910532,2.313131809234619,4727120.669999999,340.6197204589844,52.8,50.439545,72.056496,0,216.16948,79.262138,28.822598,0
7042008,07042008,2008,7,CUSCATLAN,0704,704,EL ROSARIO CUSCA,,No Pertenece,Pequeño,4378,,,1,0,4,0,0,0,0,4,1,3,0,1,1,1,0,0,0,1,,,,,786043.04,179.5438690185547,60.2,0,91.365921,0,91.365921,22.84148,0,22.84148
7052008,07052008,2008,7,CUSCATLAN,0705,705,MONTE SAN JUAN,10,No Pertenece,Mediano,10579,,,3,0,10,0,2,4,0,12,5,7,1,4,9,4,0,0,0,0,11746.21,88.3,13302.6160815402,1.257454991340637,981033.86,92.73408508300781,64.3,37.810757,94.526894,0,113.43227,85.074203,0,0
7062008,07062008,2008,7,CUSCATLAN,0706,706,ORATORIO DE CONCEPCION ,,No Pertenece,Pequeño,3703,,,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,29246.05,88.3,33121.23442808607,8.944433212280273,898643.6899999999,242.6799011230469,53,0,27.005131,0,0,54.010262,0,0
7072008,07072008,2008,7,CUSCATLAN,0707,707,SAN BARTOLOME PERULAPIA,14,No Pertenece,Pequeño,8394,,,2,2,7,1,0,2,0,9,3,6,1,0,0,0,0,1,2,7,41715.59,88.3,47243.02378255945,5.628189563751221,4661327.49,555.3165893554688,40.1,23.826542,83.392899,11.913271,107.21944,0,23.826542,83.392899
7082008,07082008,2008,7,CUSCATLAN,0708,708,SAN CRISTOBAL CUSCA,,No Pertenece,Pequeño,8635,,,1,0,8,0,0,1,1,20,8,12,2,1,3,1,0,0,1,1,14624.04,88.3,16561.76670441676,1.917981147766113,1234022,142.9093170166016,60.5,11.580776,92.64621,0,231.61552,34.742329,11.580776,11.580776
7092008,07092008,2008,7,CUSCATLAN,0709,709,SAN JOSE GUAYABAL,,No Pertenece,Pequeño,9482,,,1,0,3,0,1,1,0,10,4,6,0,6,8,6,0,0,1,2,71830.94,88.3,81348.74292185731,8.579280853271484,2224084.33,234.5585632324219,55.1,10.546298,31.638895,0,105.46298,84.370384,10.546298,21.092596
7102008,07102008,2008,7,CUSCATLAN,0710,710,SAN PEDRO PERULAPAN,14,Pertenece,Grande,46476,,,26,2,32,0,18,26,8,53,23,30,11,10,19,10,3,0,13,9,127291.82,88.3,144158.3465458664,3.101780414581299,11361893.46,244.4679718017578,33.8,55.942852,68.852737,0,114.03735,40.881313,27.971426,19.364834
7112008,07112008,2008,7,CUSCATLAN,0711,711,SAN RAFAEL CEDROS,,No Pertenece,Mediano,17844,,,1,0,19,1,1,1,0,28,11,17,2,4,8,4,5,0,5,4,215548.44,88.3,244109.2185730464,13.68018531799316,4262865.95,238.8963165283203,37.4,5.6041245,106.47837,5.6041245,156.9155,44.832996,28.020622,22.416498
7122008,07122008,2008,7,CUSCATLAN,0712,712,SAN RAMON,,No Pertenece,Pequeño,6537,,,2,0,3,0,2,2,1,11,2,9,0,4,6,4,0,0,0,3,35219.25,88.3,39885.90033975085,6.101560592651367,15411368,2357.559814453125,57.6,30.595074,45.892612,0,168.2729,91.785225,0,45.892612
7132008,07132008,2008,7,CUSCATLAN,0713,713,SANTA CRUZ ANALQUITO,,No Pertenece,Pequeño,2672,,,0,0,5,0,0,0,0,15,6,9,0,1,1,1,0,0,0,0,13196.15,88.3,14944.67723669309,5.593067646026611,446434,167.0785980224609,62.7,0,187.12575,0,561.37726,37.425148,0,0
7142008,07142008,2008,7,CUSCATLAN,0714,714,SANTA CRUZ MICHAPA,,Pertenece,Mediano,12344,,,3,0,15,0,2,3,1,21,3,18,4,4,7,4,1,1,3,0,96037.41,88.3,108762.6387315968,8.810972213745117,3026033.490000001,245.1420593261719,35.7,24.303305,121.51653,0,170.12314,56.707714,24.303305,0
7152008,07152008,2008,7,CUSCATLAN,0715,715,SUCHITOTO,,No Pertenece,Grande,25204,,,11,0,24,1,5,12,1,27,9,18,1,13,20,12,1,0,6,8,171569.69,88.3,194303.1596828992,7.709218978881836,6656899.619999999,264.1207580566406,56.8,47.611488,95.222977,3.9676242,107.12585,79.352486,23.805744,31.740993
7162008,07162008,2008,7,CUSCATLAN,0716,716,TENANCINGO,,No Pertenece,Pequeño,6881,,,5,0,1,1,4,5,0,1,1,0,0,2,7,2,0,0,0,0,46480.53,88.3,52639.33182332956,7.649953842163086,1421831.73,206.6315612792969,52.3,72.663857,14.532771,14.532771,14.532771,101.7294,0,0
8012008,08012008,2008,8,LA PAZ,0801,801,CUYULTITAN,,No Pertenece,Pequeño,5987,,,0,0,2,0,0,0,0,9,2,7,1,0,1,0,0,0,1,0,45522.87,88.3,51554.7791619479,8.611120223999023,1702439,284.3559265136719,28,0,33.405712,0,150.3257,16.702856,16.702856,0
8022008,08022008,2008,8,LA PAZ,0802,802,EL ROSARIO LA PAZ,,No Pertenece,Mediano,18127,,,9,0,17,1,6,9,1,21,3,18,0,8,15,8,2,2,5,4,138282.7,88.3,156605.5492638732,8.639352798461914,18111101,999.1229248046875,38.2,49.649693,93.782753,5.5166326,115.84929,82.749489,27.583162,22.06653
8032008,08032008,2008,8,LA PAZ,0803,803,JERUSALEN,,No Pertenece,Pequeño,2722,,,1,0,0,0,0,1,1,5,2,3,0,1,1,1,0,0,1,0,1689.19,88.3,1913.012457531144,.7027966380119324,417742,153.4687805175781,51,36.737694,0,0,183.68846,36.737694,36.737694,0
8042008,08042008,2008,8,LA PAZ,0804,804,MERCEDES LA CEIBA ,,No Pertenece,Pequeño,669,,,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1733.77,88.3,1963.499433748584,2.934976816177368,157472,235.3841552734375,53.5,0,0,0,149.47684,149.47684,0,0
8052008,08052008,2008,8,LA PAZ,0805,805,OLOCUILTA,7,Pertenece,Grande,31773,,,8,0,12,1,6,8,3,20,9,11,0,5,15,5,1,0,7,5,266346.89,88.3,301638.6070215176,9.493551254272461,19266590,606.3824462890625,23.4,25.17861,37.767918,3.1473262,62.946526,47.209896,22.031284,15.736631
8062008,08062008,2008,8,LA PAZ,0806,806,PARAISO DE OSORIO,,No Pertenece,Pequeño,2880,,,0,0,5,0,0,0,0,10,3,7,0,0,1,0,0,0,0,0,19470.27,88.3,22050.13590033975,7.656297206878662,2022627,702.301025390625,76.40000000000001,0,173.61111,0,347.22223,34.722221,0,0
8072008,08072008,2008,8,LA PAZ,0807,807,SAN ANTONIO MASAHUAT,,No Pertenece,Pequeño,4475,,,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,24870.86,88.3,28166.31936579842,6.294149398803711,727529,162.5763092041016,60.4,0,22.346369,0,44.692738,0,0,0
8082008,08082008,2008,8,LA PAZ,0808,808,SAN EMIGDIO,,No Pertenece,Pequeño,2985,,,1,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,8042.67,88.3,9108.346545866365,3.051372289657593,751806,251.8613128662109,62.1,33.500839,67.001678,0,33.500839,33.500839,0,0
8092008,08092008,2008,8,LA PAZ,0809,809,SAN FRANCISCO CHINAMECA ,,No Pertenece,Pequeño,7807,,,1,0,3,0,1,1,0,10,0,10,0,0,0,0,2,0,3,1,5912.35,88.3,6695.753114382786,.857660174369812,8640539.26,1106.768188476563,52.3,12.809017,38.427052,0,128.09018,0,38.427052,12.809017
8102008,08102008,2008,8,LA PAZ,0810,810,SAN JUAN NONUALCO,8,No Pertenece,Mediano,18267,,,7,2,18,0,5,8,0,27,17,10,2,10,14,9,1,0,3,5,129977.32,88.3,147199.6828992073,8.058229446411133,4408555,241.33984375,54.2,43.794823,98.538345,0,147.80753,76.640938,16.423058,27.371763
8112008,08112008,2008,8,LA PAZ,0811,811,SAN JUAN TALPA ,7,No Pertenece,Pequeño,8127,,,6,0,7,0,3,6,2,3,1,2,0,1,2,1,0,0,3,0,97885.01,88.3,110855.0509626274,13.64034080505371,5501855,676.9847412109375,35.1,73.82798,86.132645,0,36.91399,24.609327,36.91399,0
8122008,08122008,2008,8,LA PAZ,0812,812,SAN JUAN TEPEZONTES ,,No Pertenece,Pequeño,3823,,,0,0,7,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,4624.21,88.3,5236.930917327293,1.369848489761353,579369,151.5482635498047,64.40000000000001,0,183.10228,0,104.62988,0,0,0
8132008,08132008,2008,8,LA PAZ,0813,813,SAN LUIS TALPA,7,Pertenece,Mediano,23555,,,7,0,9,1,6,7,0,36,15,21,1,6,12,6,0,0,8,2,281729.5,88.3,319059.456398641,13.54529666900635,42509163,1804.676879882813,37.6,29.717682,38.208447,4.2453833,152.83379,50.944599,33.963066,8.4907665
8142008,08142008,2008,8,LA PAZ,0814,814,SAN MIGUEL TEPEZONTES,,No Pertenece,Pequeño,5387,,,0,0,6,1,0,0,0,4,0,4,0,0,0,0,0,0,2,0,23128.24,88.3,26192.79728199321,4.862223148345947,895220,166.1815490722656,70,0,111.37925,18.563208,74.252831,0,37.126415,0
8152008,08152008,2008,8,LA PAZ,0815,815,SAN PEDRO MASAHUAT,,Pertenece,Grande,27093,,,10,0,26,3,5,7,0,35,8,27,2,3,8,3,3,0,8,12,130134.99,88.3,147378.2446206115,5.439716815948486,14556746,537.2880859375,39,25.836931,95.965744,11.072971,129.18466,29.527922,29.527922,44.291885
8162008,08162008,2008,8,LA PAZ,0816,816,SAN PEDRO NONUALCO,,No Pertenece,Pequeño,9701,,,0,0,8,1,0,0,0,18,5,13,0,2,3,2,0,0,0,2,67387.39,88.3,76316.40996602492,7.866859912872315,2079996,214.4104766845703,59.7,0,82.465729,10.308216,185.54788,30.924646,0,20.616432
8172008,08172008,2008,8,LA PAZ,0817,817,SAN RAFAEL OBRAJUELO,,No Pertenece,Mediano,10424,,,2,0,9,0,0,0,0,7,0,7,0,1,2,1,1,1,3,0,128247.42,88.3,145240.5662514156,13.9332857131958,3876876,371.9182739257813,38.8,0,86.339218,0,67.152725,19.186493,28.779739,0
8182008,08182008,2008,8,LA PAZ,0818,818,SANTA MARIA OSTUMA,,No Pertenece,Pequeño,6292,,,1,0,4,0,1,1,0,4,3,1,0,1,3,1,0,0,1,1,20314.39,88.3,23006.10419026048,3.656405687332153,1989773,316.2385559082031,63.1,15.893198,63.572792,0,63.572792,47.679592,15.893198,15.893198
8192008,08192008,2008,8,LA PAZ,0819,819,SANTIAGO NONUALCO,,Pertenece,Grande,42240,,,12,2,36,5,5,11,1,46,14,32,3,13,28,13,0,1,9,1,217185.89,88.3,245963.6353340884,5.823002815246582,9556114,226.2337646484375,43,26.041666,85.227272,11.837121,108.90151,66.28788,21.306818,2.3674242
