"NOM_DPTO,C,254","COD_DPTO,C,254","NOM_MUN,C,254","COD_MUN4,C,254","TASA_POBR,N,19,11","POBR_FISDL,C,20","AREA_KM2,N,19,11","POB_TOTAL,N,9,0","POB_HOMB,N,9,0","POB_MUJER,N,9,0","value,N,24,15","area_calc,N,11,2","value_int,N,2,0"
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830121.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830122.05,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,784673.09,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,404864.83,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,162144.04,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,566094.54,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,664133.06,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,827964.21,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830130.35,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830130.90,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,830131.42,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.000000000000000,830131.89,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,804764.00,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,499708.03,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830120.05,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830121.05,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830122.01,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,732132.68,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,4894.71,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,617772.20,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,580251.92,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,42257.69,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,6.63,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,123267.45,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,97358.18,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,814956.97,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830118.00,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830119.06,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830120.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830121.09,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830122.05,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,684870.75,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,181382.14,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,142.86,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,200870.77,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,515100.08,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,753865.25,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,785898.56,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830128.50,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.15,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.77,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.35,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830130.90,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830131.89,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,617660.86,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,506455.14,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830120.05,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830121.04,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830122.01,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,665740.71,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,15130.61,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,213140.19,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,16530.95,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,554213.61,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,830117.99,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,830119.06,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830120.09,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,830121.09,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,830122.05,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,546147.96,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,134782.54,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,572710.03,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,830125.55,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830126.34,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830127.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830127.81,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830128.50,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.15,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.77,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.35,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.90,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,527118.62,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,343771.51,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830120.04,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830121.04,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830122.01,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,8.000000000000000,109754.53,8
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,437911.80,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.000000000000000,551802.05,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.000000000000000,830119.06,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.000000000000000,830120.09,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.000000000000000,830121.08,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,830122.04,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,830122.97,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830121.16,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830124.72,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830125.55,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830126.34,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830127.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830127.81,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830128.50,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.15,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.77,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.35,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.90,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,1.500000000000000,502762.61,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,8.500000000000000,11550.15,9
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,8.500000000000000,597208.33,9
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.500000000000000,830120.08,8
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,8.000000000000000,830121.08,8
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,830122.04,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830122.97,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830123.86,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830124.72,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830125.54,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830126.33,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830127.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830127.81,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830128.50,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.15,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.76,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.35,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,41901.91,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830130.90,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,400126.99,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,551298.42,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830131.89,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,813083.88,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,0.000000000000000,595051.28,0
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,249647.96,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,14.500000000000000,95138.40,15
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,11.500000000000000,263143.86,12
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,9.500000000000000,544011.19,10
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,8.000000000000000,568422.58,8
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,7.500000000000000,358171.34,8
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.500000000000000,801168.62,7
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,830122.97,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830123.86,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830124.72,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830125.54,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830126.33,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830127.09,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830127.81,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830128.49,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830129.14,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,830129.76,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830130.35,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830130.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,0.000000000000000,684009.76,0
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,28657.76,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,78387.80,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,27.500000000000000,67037.12,28
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,36.500000000000000,7177.40,37
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,40.500000000000000,81.22,41
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,35.000000000000000,41974.74,35
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,25.000000000000000,155210.98,25
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,18.500000000000000,485456.94,19
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,11.500000000000000,200756.18,12
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,6.000000000000000,603887.60,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,811885.51,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,749229.27,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,769500.59,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,808921.15,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,729356.16,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,650926.35,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830127.80,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830128.49,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830129.14,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,830129.76,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830130.34,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830130.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830131.41,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.89,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,0.000000000000000,756370.65,0
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,34.000000000000000,392660.66,34
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,42.000000000000000,762426.78,42
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,46.000000000000000,675039.09,46
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,47.500000000000000,770347.33,48
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,39.500000000000000,830114.57,40
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,30.500000000000000,795512.43,31
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,19.500000000000000,16484.73,20
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.500000000000000,31921.17,6
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,69160.04,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,31554.70,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,39683.21,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,67671.00,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,106326.10,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,529208.56,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830127.80,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830128.49,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.500000000000000,830129.14,5
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,830129.76,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.500000000000000,830130.34,3
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,2.000000000000000,830130.89,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830131.40,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830131.88,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,1.500000000000000,786810.73,2
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,28.500000000000000,24337.56,29
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,37.500000000000000,675846.85,38
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,45.000000000000000,672068.68,45
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,48.000000000000000,684049.79,48
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,46.500000000000000,830113.37,47
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,37.000000000000000,830114.57,37
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,30.000000000000000,366940.77,30
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,19.000000000000000,2247.11,19
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,75062.98,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,562145.98,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,824039.22,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,3.500000000000000,830127.08,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,4.000000000000000,830127.80,4
SONSONATE,03,SONSONATE,0315,33.40000000000,Pobreza Baja,219.87086247200,71541,34117,37424,5.000000000000000,830128.49,5
